,Songs,Valence,Arousal,Dominance,HRV
10,LAHV/1446,8.31,6.5,7.64,"['100.00', '101.69', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45', '105.26', '105.26', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '107.14', '109.09', '109.09', '107.14', '107.14', '107.14', '107.14', '105.26', '105.26', '105.26', '101.69', '101.69', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00']"
11,LAHV/1446,8.01,2.94,6.99,"['96.77', '98.36', '98.36', '96.77', '96.77', '98.36', '100.00', '100.00', '100.00', '101.69', '101.69', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '103.45', '105.26', '105.26', '105.26', '105.26', '105.26', '105.26', '103.45', '103.45', '103.45', '103.45', '100.00', '96.77', '95.24', '95.24', '96.77', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '100.00', '100.00', '100.00']"
12,LAHV/1446,9.0,6.99,7.01,"['75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.95', '75.00', '75.00', '74.07', '73.17', '73.17', '74.07', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '74.07', '73.17', '72.29', '72.29', '71.43', '71.43']"
13,LAHV/1446,6.13,5.0,4.74,"['82.19', '83.33', '83.33', '83.33', '83.33', '83.33', '82.19', '82.19', '82.19', '82.19', '82.19', '83.33', '83.33', '82.19', '82.19', '82.19', '82.19', '80.00', '78.95', '78.95', '80.00', '81.08', '80.00', '80.00', '76.92', '75.95', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '76.92', '76.92', '78.95', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08']"
14,LAHV/1446,7.91,6.4,5.0,"['70.59', '70.59', '70.59', '70.59', '69.77', '69.77', '68.18', '67.42', '67.42', '67.42', '68.97', '68.97', '68.97', '68.97', '68.18', '68.18', '67.42', '66.67', '66.67', '66.67', '66.67', '66.67', '67.42', '68.18', '68.18', '68.97', '68.97', '68.97', '69.77', '69.77', '69.77', '69.77', '69.77', '68.97', '68.97', '68.97', '68.18', '68.18', '68.18', '68.18', '67.42', '67.42']"
15,LAHV/1446,8.05,4.9,6.27,"['75.95', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '74.07', '75.00', '75.95', '75.95', '76.92', '76.92', '76.92', '76.92', '76.92', '77.92', '77.92', '78.95', '78.95', '78.95', '77.92', '77.92', '76.92', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '77.92', '77.92', '78.95', '80.00', '80.00']"
16,LAHV/1446,3.27,2.33,4.16,"['75.95', '75.95', '77.92', '78.95', '80.00', '78.95', '76.92', '72.29', '71.43', '68.97', '68.97', '68.97', '69.77', '71.43', '73.17', '75.95', '76.92', '76.92', '76.92', '77.92', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '77.92', '77.92', '77.92', '77.92', '77.92']"
17,LAHV/1446,2.44,6.88,1.99,"['85.71', '84.51', '84.51', '84.51', '83.33', '82.19', '82.19', '81.08', '80.00', '77.92', '77.92', '76.92', '76.92', '76.92', '77.92', '78.95', '80.00', '81.08', '81.08', '81.08', '81.08', '82.19', '82.19', '82.19', '83.33', '83.33', '83.33', '82.19', '82.19', '82.19', '82.19', '83.33', '84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96']"
18,LAHV/1446,7.36,1.21,5.57,"['65.93', '68.18', '68.97', '68.97', '68.18', '66.67', '66.67', '65.93', '65.93', '65.93', '65.93', '67.42', '67.42', '68.18', '68.18', '66.67', '65.93', '65.22', '63.83', '63.16', '63.16', '63.16', '63.83', '63.83', '62.50', '62.50', '61.86', '61.86', '61.86', '61.22', '61.86', '61.86', '62.50', '63.83', '64.52', '65.22', '66.67', '67.42', '68.97', '68.97', '68.97', '68.97']"
19,LAHV/1446,7.49,7.0,5.0,"['63.16', '62.50', '62.50', '63.16', '66.67', '67.42', '67.42', '67.42', '67.42', '67.42', '66.67', '65.93', '66.67', '70.59', '72.29', '74.07', '74.07', '74.07', '71.43', '71.43', '71.43', '73.17', '73.17', '74.07', '73.17', '73.17', '71.43', '69.77', '68.97', '68.97', '68.97', '68.18', '68.18', '68.18', '68.97', '68.18', '68.18', '67.42', '66.67', '65.93', '64.52', '64.52', '63.83']"
20,LAHV/1446,8.5,1.0,6.94,"['70.59', '70.59', '70.59', '70.59', '70.59', '69.77', '69.77', '69.77', '68.97', '68.18', '67.42', '67.42', '66.67', '66.67', '66.67', '67.42', '67.42', '67.42', '67.42', '67.42', '67.42', '67.42', '67.42', '67.42', '66.67', '66.67', '66.67', '66.67', '66.67', '66.67', '66.67', '66.67', '65.93', '65.22', '65.93', '65.93', '66.67', '67.42', '67.42', '68.18', '68.97', '68.97', '69.77']"
21,LAHV/1446,5.64,5.76,5.68,"['86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '86.96', '86.96']"
22,LAHV/1446,3.29,2.63,5.0,"['68.18', '68.18', '68.97', '68.97', '69.77', '69.77', '68.97', '68.97', '68.97', '70.59', '72.29', '73.17', '74.07', '75.00', '75.00', '74.07', '73.17', '72.29', '71.43', '69.77', '68.97', '67.42', '67.42', '68.18', '68.18', '68.18', '68.18', '68.18', '68.97', '68.97', '69.77', '69.77', '69.77', '69.77', '69.77', '69.77', '70.59', '70.59', '71.43', '71.43', '71.43', '71.43']"
23,LAHV/1446,5.0,5.0,5.0,"['84.51', '83.33', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '80.00', '78.95', '78.95', '78.95', '77.92', '78.95', '78.95', '80.00', '80.00', '80.00', '80.00', '80.00', '80.00', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '81.08', '82.19', '82.19', '82.19', '82.19', '82.19', '82.19', '81.08', '80.00', '80.00', '81.08', '81.08', '81.08', '82.19', '82.19', '82.19']"
24,LAHV/1446,6.04,2.98,6.09,"['100.00', '98.36', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '98.36', '100.00', '100.00', '100.00', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '101.69', '103.45', '103.45']"
25,LAHV/1446,3.37,6.37,5.0,"['74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '73.17', '73.17', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '74.07', '74.07', '74.07', '73.17', '73.17', '73.17', '72.29', '72.29', '72.29', '71.43', '71.43', '72.29', '72.29', '72.29', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '73.17', '71.43', '70.59', '70.59', '69.77', '69.77', '70.59', '70.59', '70.59']"
26,LAHV/1446,7.75,7.57,6.78,"['75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '76.92', '76.92', '75.95', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '77.92', '77.92', '78.95', '80.00', '81.08', '82.19', '83.33', '83.33', '84.51', '84.51', '84.51', '83.33', '82.19', '82.19', '82.19', '83.33', '83.33', '84.51', '83.33', '84.51', '84.51', '84.51', '84.51']"
27,LAHV/1446,3.06,6.02,5.0,"['76.92', '77.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '76.92', '78.95', '80.00', '81.08', '81.08', '80.00', '78.95', '77.92', '77.92', '77.92', '78.95', '81.08', '81.08', '82.19', '83.33', '83.33', '83.33', '84.51', '84.51', '84.51', '84.51', '84.51', '85.71', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '84.51', '83.33']"
28,LAHV/1446,5.85,3.91,4.53,"['66.67', '65.93', '63.83', '63.83', '64.52', '64.52', '65.22', '66.67', '67.42', '69.77', '69.77', '72.29', '72.29', '74.07', '74.07', '74.07', '74.07', '73.17', '72.29', '72.29', '72.29', '73.17', '73.17', '72.29', '72.29', '72.29', '73.17', '74.07', '74.07', '74.07', '75.00', '75.95', '75.95', '76.92', '76.92', '76.92', '75.95', '75.00', '74.07', '73.17', '72.29', '72.29']"
29,LAHV/1446,9.0,6.02,3.36,"['68.18', '68.18', '69.77', '69.77', '68.97', '68.18', '67.42', '67.42', '66.67', '66.67', '65.93', '65.93', '67.42', '68.18', '67.42', '65.93', '63.83', '63.16', '63.16', '64.52', '69.77', '70.59', '71.43', '71.43', '70.59', '69.77', '68.97', '68.97', '68.97', '69.77', '71.43', '71.43', '71.43', '71.43', '69.77', '68.97', '68.18', '67.42', '68.18', '69.77', '70.59', '71.43']"
30,LAHV/1446,5.48,5.0,5.02,"['75.95', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '76.92', '75.95', '75.00', '75.00', '74.07', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '76.92', '76.92', '75.95', '75.00', '75.00', '74.07', '74.07', '74.07', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95']"
