,Songs,Valence,Arousal,Dominance,HRV
21,LALV/379,4.28,3.14,3.96,"['84.51', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '85.71', '84.51', '84.51', '84.51', '85.71', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71']"
22,LALV/379,5.0,6.24,2.87,"['69.77', '69.77', '70.59', '70.59', '70.59', '71.43', '70.59', '70.59', '70.59', '68.97', '68.18', '67.42', '66.67', '65.93', '65.22', '65.22', '65.22', '65.22', '65.93', '65.93', '66.67', '66.67', '65.93', '65.22', '65.22', '64.52', '63.83', '64.52', '65.22', '65.93', '65.93', '65.93', '65.93', '65.93', '66.67', '66.67', '67.42', '68.18', '68.18', '68.18', '67.42', '67.42']"
23,LALV/379,4.04,3.96,5.0,"['84.51', '84.51', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '84.51', '84.51', '84.51', '83.33', '83.33', '84.51', '83.33', '83.33', '83.33', '83.33', '82.19', '82.19']"
24,LALV/379,4.02,2.86,3.99,"['89.55', '89.55', '90.91', '90.91', '92.31', '92.31', '92.31', '93.75', '93.75', '95.24', '95.24', '95.24', '95.24', '95.24', '95.24', '95.24', '95.24', '95.24', '93.75', '93.75', '93.75', '93.75', '93.75', '93.75', '93.75', '93.75', '93.75', '93.75', '92.31', '92.31', '92.31', '92.31', '92.31', '90.91', '92.31', '92.31', '93.75', '93.75', '93.75', '93.75', '93.75', '95.24']"
25,LALV/379,2.5,1.55,5.92,"['75.00', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.95', '75.95', '75.95', '75.95', '76.92', '75.95', '73.17', '72.29', '72.29', '72.29', '73.17', '74.07', '75.95', '75.95', '76.92', '77.92', '77.92', '77.92', '77.92', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '74.07', '74.07']"
26,LALV/379,2.69,7.36,2.26,"['75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '74.07', '74.07', '73.17', '74.07', '74.07', '73.17', '73.17', '72.29', '73.17', '73.17', '73.17', '73.17', '73.17', '71.43', '70.59', '70.59', '72.29', '74.07', '74.07', '74.07', '75.00', '75.00', '75.95', '74.07', '72.29', '69.77', '68.97', '66.67', '64.52', '63.16', '61.86', '60.61', '60.00', '60.61', '60.61', '60.61', '61.22']"
27,LALV/379,4.1,6.31,3.69,"['84.51', '84.51', '83.33', '83.33', '81.08', '81.08', '82.19', '82.19', '83.33', '84.51', '84.51', '84.51', '84.51', '85.71', '85.71', '85.71', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '86.96', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '88.24', '86.96', '86.96', '86.96', '86.96', '86.96', '85.71', '85.71']"
28,LALV/379,2.98,1.71,7.02,"['70.59', '71.43', '73.17', '73.17', '73.17', '73.17', '71.43', '71.43', '70.59', '71.43', '71.43', '72.29', '74.07', '75.00', '75.95', '75.00', '74.07', '73.17', '72.29', '73.17', '74.07', '74.07', '75.00', '75.00', '75.95', '75.95', '76.92', '76.92', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00', '75.00']"
29,LALV/379,5.91,1.56,2.22,"['76.92', '76.92', '76.92', '75.95', '75.95', '75.00', '75.00', '75.00', '75.00', '75.00', '75.00', '74.07', '73.17', '71.43', '70.59', '70.59', '72.29', '71.43', '69.77', '68.18', '66.67', '65.93', '66.67', '68.18', '68.18', '71.43', '73.17', '73.17', '74.07', '74.07', '74.07', '74.07', '74.07', '74.07', '75.00', '75.00', '75.95', '75.95', '75.95', '75.95', '75.95', '75.00']"
30,LALV/379,3.81,6.24,5.56,"['75.00', '75.00', '75.95', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '78.95', '80.00', '78.95', '78.95', '78.95', '78.95', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '77.92', '78.95', '78.95', '78.95', '77.92', '77.92', '75.00', '75.00', '74.07', '74.07', '74.07', '74.07', '73.17', '72.29']"
